STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sector,Sector,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2000,,-1.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2001,,-0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2002,,-0.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2003,,-0.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2004,,-0.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2005,,1.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2006,,2.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2007,,1.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2008,,-4.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2009,,-11.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2010,,-9.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2011,,-9.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2012,,-11.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2013,,-7.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2014,,-6.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2015,,-5.3,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2016,,-4.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2017,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2018,,-2.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2019,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2020,,-9.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2021,,-6.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2022,,-4.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2023,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),ES,Spain,2024,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),1997,,-3.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),1998,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),1999,,-1.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2000,,-1.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2001,,-2.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2002,,-2.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2003,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2004,,-2.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2005,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2006,,-1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2007,,-0.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2008,,-2.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2009,,-6.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2010,,-6.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2011,,-4.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2012,,-3.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2013,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2014,,-2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2015,,-1.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2016,,-1.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2017,,-0.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2018,,-0.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2019,,-0.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2020,,-6.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2021,,-4.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2022,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2023,,-3.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),EU27_2020,European Union - 27 countries (from 2020),2024,,-3.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,1995,,-5.8,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,1996,,-3.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,1997,,-1.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,1998,,1.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,1999,,1.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2000,,6.9,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2001,,5.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2002,,4.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2003,,2.4,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2004,,2.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2005,,2.7,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2006,,4.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2007,,5.1,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2008,,4.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2009,,-2.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2010,,-2.6,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2011,,-1.0,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2012,,-2.2,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2013,,-2.5,,,,,
dataflow,ESTAT:GOV_10DD_EDPT1(1.0),"Government deficit/surplus, debt and associated data",A,Annual,PC_GDP,Percentage of gross domestic product (GDP),S13,General government,B9,Net lending (+)/net borrowing (-),FI,Finland,2014,,-3.0,,,,,
